"","az","date","senat","Anordnung","link","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"4697","1BvR851/87",1998-07-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/07/rk19980708_1bvr085187.html;jsessionid=F12AC20374B5AEEF7A3F62CBD168BFA0.2_cid370",1,"Papier","Grimm","Haas","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling","Hömig","Haas","Papier Grimm Haas",1,0,"1","Haas Steiner Jaeger Kühling",1,FALSE,0
"581","1BvR1435/98",1998-08-25,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/1998/08/rk19980825_1bvr143598.html;jsessionid=D2141354F44A678AD2638E38D2CAE485.2_cid392",1,"Papier","Grimm","Steiner","Papier","Grimm","Hömig","Haas Seibert Steiner Jaeger Kühling","Hömig","Steiner","Papier Grimm Haas",1,0,"2","Haas Steiner Jaeger Kühling",1,FALSE,1
"4660","1BvQ5/00",2000-03-12,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2000/03/qk20000312_1bvq000500.html;jsessionid=41696BD58FAC0B098B497181567C84B2.2_cid394",1,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling","Hoffmann-Riem","Hohmann-Dennhardt","Papier Steiner Hohmann-Dennhardt",1,0,"1","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",1,FALSE,0
"1672","1BvQ11/00",2000-04-30,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2000/04/qk20000430_1bvq001100.html;jsessionid=3BD94B07865AB540DC11E2051F5F7FB2.2_cid370",1,"Papier","Kühling","Steiner","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling","Hoffmann-Riem","Kühling","Papier Steiner Hohmann-Dennhardt",1,0,"5","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",1,FALSE,1
"355","1BvQ14/00",2000-05-20,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2000/05/qk20000520_1bvq001400.html;jsessionid=B07302EDE27849D3E1B891CE95237F94.2_cid392",1,"Kühling","Hömig","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling","Papier Steiner","Kühling Hömig","Hoffmann-Riem Hohmann-Dennhardt Haas",2,0,"3 4","Hohmann-Dennhardt Haas Hömig Kühling",2,FALSE,1
"3157","1BvQ22/00",2000-08-11,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2000/08/qk20000811_1bvq002200.html;jsessionid=4D68FBB1C51606FAEFBD40E8E0BCE933.2_cid394",1,"Papier","Hömig","Hohmann-Dennhardt","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling","Steiner Hoffmann-Riem","Hömig Hohmann-Dennhardt","Papier Hohmann-Dennhardt Haas",1,0,"1 3","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",1,FALSE,1
"2414","1BvR1498/00",2000-09-25,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2000/09/rk20000925_1bvr149800.html;jsessionid=983135B3DE1BFD0AE064BD8FEAC9E10B.2_cid393",1,"Steiner","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling","Papier","Hohmann-Dennhardt","Steiner Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",2,FALSE,0
"3417","1BvR2216/961BvR501/981BvR534/981BvR550/98",2001-01-18,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2001/01/rk20010118_1bvr221696.html;jsessionid=0E452C78C279777508AB061412CAE84B.2_cid392",1,"Steiner","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling","Papier","Hohmann-Dennhardt","Steiner Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",2,FALSE,0
"795","1BvQ20/01",2001-04-12,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2001/04/qk20010412_1bvq002001.html;jsessionid=91560C047741D94139EEE82A857BE86E.2_cid383",1,"Papier","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Steiner","Hohmann-Dennhardt","Papier Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",2,FALSE,0
"786","1BvR481/011BvR518/01",2001-05-10,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2001/05/rk20010510_1bvr048101.html;jsessionid=8356935591793DD6B443D8646ABD7964.2_cid393",1,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Hoffmann-Riem","Hohmann-Dennhardt","Papier Steiner Hohmann-Dennhardt",1,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",1,FALSE,0
"516","1BvR1002/01",2001-06-18,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2001/06/rk20010618_1bvr100201.html;jsessionid=776EFCE80ED77AD6FD924C29EC35C289.2_cid394",1,"Papier","Hömig","Hohmann-Dennhardt","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Steiner","Hömig","Papier Hohmann-Dennhardt Haas",1,0,"3","Haas Bryde Hömig Jaeger",1,FALSE,1
"3425","1BvQ34/01",2001-08-10,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2001/08/qk20010810_1bvq003401.html;jsessionid=1A5C7763B55372D9DB010EBEA075CD89.2_cid361",1,"Papier","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Steiner","Hohmann-Dennhardt","Papier Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",2,FALSE,0
"3303","1BvQ35/01",2001-08-24,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2001/08/qk20010824_1bvq003501.html;jsessionid=2C484E53618DE8FD4CFD91BBA0F437AC.2_cid392",1,"Steiner","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Papier","Hohmann-Dennhardt","Steiner Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",2,FALSE,0
"5739","1BvR481/011BvR518/01",2001-09-05,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2001/09/rk20010905_1bvr048101.html;jsessionid=BFF0A24ED1F9AE41C4724361FE06A327.2_cid361",1,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Hoffmann-Riem","Hohmann-Dennhardt","Papier Steiner Hohmann-Dennhardt",1,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",1,FALSE,0
"3419","1BvQ39/01",2001-10-19,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2001/10/qk20011019_1bvq003901.html;jsessionid=B11A81811946F08052985C323C43A4F8.2_cid393",1,"Papier","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Steiner","Hohmann-Dennhardt","Papier Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",2,FALSE,0
"5614","1BvQ1/02",2002-01-04,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2002/01/qk20020104_1bvq000102.html;jsessionid=4CD9BF079CB18986293CACD8468ADB45.2_cid370",1,"Papier","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Steiner","Hohmann-Dennhardt","Papier Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",2,FALSE,0
"1739","1BvR300/02",2002-02-22,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2002/02/rk20020222_1bvr030002.html;jsessionid=89AAD0108179B905194CC9986A614D6D.2_cid392",1,"Steiner","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Papier","Hohmann-Dennhardt","Steiner Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",2,FALSE,0
"4936","1BvQ5/02",2002-03-01,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2002/03/qk20020301_1bvq000502.html;jsessionid=89AAD0108179B905194CC9986A614D6D.2_cid392",1,"Papier","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Steiner","Hohmann-Dennhardt","Papier Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",2,FALSE,0
"3541","1BvQ9/02",2002-03-29,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2002/03/qk20020329_1bvq000902.html;jsessionid=E7AD348F4055B6AF296AA939709223DE.2_cid361",1,"Steiner","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Papier","Hohmann-Dennhardt","Steiner Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",2,FALSE,0
"4842","1BvR680/02",2002-04-15,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2002/04/rk20020415_1bvr068002.html;jsessionid=D82BA92D67E120C60DABF45EE1580AA1.2_cid392",1,"Steiner","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Bryde Hömig Jaeger","Papier","Hohmann-Dennhardt","Steiner Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Haas Bryde Hömig Jaeger",2,FALSE,0
"1053","1BvQ2/03",2003-01-28,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2003/01/qk20030128_1bvq000203.html;jsessionid=C3AFB06AEFD5EC797F45B0D522DB6A85.2_cid361",1,"Papier","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Haas","Hoffmann-Riem","Hohmann-Dennhardt Steiner Bryde Hömig Jaeger","Haas","Hohmann-Dennhardt","Papier Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Steiner Bryde Hömig Jaeger",2,FALSE,0
"2542","1BvQ30/03",2003-08-14,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2003/08/qk20030814b_1bvq003003.html;jsessionid=FEDDEDCC9B35D235DC7F511507936931.2_cid394",1,"Jaeger","Hömig","Hoffmann-Riem","Papier","Haas","Hoffmann-Riem","Hohmann-Dennhardt Steiner Bryde Hömig Jaeger","Papier Haas","Jaeger Hömig","Hoffmann-Riem Hohmann-Dennhardt Steiner",2,0,"4 5","Hohmann-Dennhardt Steiner Bryde Hömig Jaeger",2,FALSE,1
"4902","1BvQ30/03",2003-08-14,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2003/08/qk20030814_1bvq003003.html;jsessionid=FEDDEDCC9B35D235DC7F511507936931.2_cid394",1,"Papier","Hohmann-Dennhardt","Hoffmann-Riem","Papier","Haas","Hoffmann-Riem","Hohmann-Dennhardt Steiner Bryde Hömig Jaeger","Haas","Hohmann-Dennhardt","Papier Hoffmann-Riem Hohmann-Dennhardt",2,0,"1","Hohmann-Dennhardt Steiner Bryde Hömig Jaeger",2,FALSE,0
"1307","1BvQ32/03",2003-09-05,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2003/09/qk20030905_1bvq003203.html;jsessionid=A57321C7EA2A3076FBFAC76FCAA948E0.2_cid394",1,"Papier","Steiner","Hoffmann-Riem","Papier","Haas","Hoffmann-Riem","Hohmann-Dennhardt Steiner Bryde Hömig Jaeger","Haas","Steiner","Papier Hoffmann-Riem Hohmann-Dennhardt",2,0,"2","Hohmann-Dennhardt Steiner Bryde Hömig Jaeger",1,FALSE,1
"5180","1BvQ36/04",2004-08-31,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/08/qk20040831_1bvq003604.html;jsessionid=F4F9565F5A0F9FB891F0E91FA2F4BE84.2_cid392",1,"Papier","Steiner","Hoffmann-Riem","Papier","Haas","Hoffmann-Riem","Hohmann-Dennhardt Steiner Bryde Hömig Jaeger","Haas","Steiner","Papier Hoffmann-Riem Hohmann-Dennhardt",2,0,"2","Hohmann-Dennhardt Steiner Bryde Jaeger",1,FALSE,1
"1157","1BvR294/05",2005-02-22,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/02/rk20050222_1bvr029405.html;jsessionid=F4141FD7C790CE56A652AAD553718057.2_cid394",1,"Papier","Hohmann-Dennhardt","Gaier","Papier","Hohmann-Dennhardt","Hoffmann-Riem","Gaier Steiner Bryde Hömig Haas","Hoffmann-Riem","Gaier","Papier Hohmann-Dennhardt Gaier",2,0,"1","Gaier Steiner Bryde Hömig Haas",2,FALSE,0
"4070","1BvR808/05",2005-04-16,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/04/rk20050416_1bvr080805.html;jsessionid=D1B683367165CF810A2784D9EB8E99DD.2_cid394",1,"Hohmann-Dennhardt","Hoffmann-Riem","Gaier","Papier","Hohmann-Dennhardt","Hoffmann-Riem","Gaier Steiner Bryde Hömig Haas","Papier","Gaier","Hohmann-Dennhardt Hoffmann-Riem Gaier",3,1,"1","Gaier Steiner Bryde Hömig Haas",3,FALSE,0
"1203","1BvQ25/05",2005-08-16,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/08/qk20050816_1bvq002505.html;jsessionid=36A0DAE57164033182B7ABCBC7E2FDDB.2_cid383",1,"Papier","Hoffmann-Riem","Gaier","Papier","Hohmann-Dennhardt","Hoffmann-Riem","Gaier Steiner Bryde Hömig Haas","Hohmann-Dennhardt","Gaier","Papier Hoffmann-Riem Gaier",2,0,"1","Gaier Steiner Bryde Hömig Haas",2,FALSE,0
"5241","1BvQ3/06",2006-01-26,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/01/qk20060126_1bvq000306.html;jsessionid=1946D30F8E7870BE3A1A90827CA3ADCF.2_cid361",1,"Papier","Hoffmann-Riem","Gaier","Papier","Hohmann-Dennhardt","Hoffmann-Riem","Gaier Steiner Bryde Hömig Haas","Hohmann-Dennhardt","Gaier","Papier Hoffmann-Riem Gaier",2,0,"1","Gaier Steiner Bryde Hömig Haas",2,FALSE,0
"4886","1BvQ4/06",2006-01-27,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/01/qk20060127_1bvq000406.html;jsessionid=1946D30F8E7870BE3A1A90827CA3ADCF.2_cid361",1,"Hoffmann-Riem","Steiner","Gaier","Papier","Hohmann-Dennhardt","Hoffmann-Riem","Gaier Steiner Bryde Hömig Haas","Papier","Steiner","Hoffmann-Riem Gaier Steiner",2,0,"1","Steiner Bryde Hömig Haas",2,FALSE,0
"944","1BvR1429/06",2006-06-09,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/06/rk20060609_1bvr142906.html;jsessionid=7E3E3B40FBFB39BBD975EA8B5FA772CC.2_cid383",1,"Papier","Gaier","Hoffmann-Riem","Papier","Hohmann-Dennhardt","Hoffmann-Riem","Gaier Steiner Eichberger Bryde Haas","Hohmann-Dennhardt","Gaier","Papier Hoffmann-Riem Gaier",2,0,"1","Gaier Steiner Eichberger Bryde Haas",2,FALSE,0
"4334","1BvQ35/06",2006-11-24,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2006/11/qk20061124_1bvq003506.html;jsessionid=E7E3FDB3ADF4B5024811AF8DA3157A18.2_cid392",1,"Papier","Hoffmann-Riem","Gaier","Papier","Hohmann-Dennhardt","Hoffmann-Riem","Gaier Steiner Schluckebier Eichberger Bryde","Hohmann-Dennhardt","Gaier","Papier Hoffmann-Riem Gaier",2,0,"1","Gaier Steiner Schluckebier Eichberger Bryde",2,FALSE,0
"4915","1BvR2228/02",2007-03-26,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2007/03/rk20070326_1bvr222802.html;jsessionid=4A0C5C62F341DDB4629E111E8699F23E.2_cid393",1,"Hohmann-Dennhardt","Hoffmann-Riem","Gaier","Papier","Hohmann-Dennhardt","Hoffmann-Riem","Gaier Steiner Schluckebier Eichberger Bryde","Papier","Gaier","Hohmann-Dennhardt Hoffmann-Riem Gaier",3,1,"1","Gaier Steiner Schluckebier Eichberger Bryde",3,FALSE,0
"4343","1BvQ16/07",2007-05-27,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2007/05/qk20070527_1bvq001607.html;jsessionid=1D28A2C3EFE2BC59E30C63667C1FF373.2_cid393",1,"Papier","Hoffmann-Riem","Gaier","Papier","Hohmann-Dennhardt","Hoffmann-Riem","Gaier Steiner Schluckebier Eichberger Bryde","Hohmann-Dennhardt","Gaier","Papier Hoffmann-Riem Gaier",2,0,"1","Gaier Steiner Schluckebier Bryde",2,FALSE,0
