"","az","date","senat","Anordnung","link","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"3666","1BvR722/10",2010-09-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/09/rk20100908_1bvr072210.html;jsessionid=1BB07E29C94E96F156DB827D369C3E3C.2_cid392",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5383","1BvR2005/101BvR2006/10",2010-09-09,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/09/rk20100909_1bvr200510.html;jsessionid=1BB07E29C94E96F156DB827D369C3E3C.2_cid392",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3986","1BvR1504/10",2010-09-14,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/09/rk20100914_1bvr150410.html;jsessionid=5AF4B2F18195F6FC2F4814EDBBCB9D07.2_cid370",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5538","1BvR2157/10",2010-09-17,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/09/rk20100917_1bvr215710.html;jsessionid=5981149DB3760C6375CE28673A43F62B.2_cid393",2,"Hohmann-Dennhardt","Gaier","Eichberger","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde","Paulus","Eichberger","Hohmann-Dennhardt Gaier Masing",3,1,"2","Masing Eichberger Kirchhof Schluckebier Bryde",2,FALSE,1
"1167","1BvR1789/10",2010-09-29,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/09/rk20100929_1bvr178910.html;jsessionid=D3158D0C52B75003659D6C69D1A7128C.2_cid394",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1548","1BvR2414/10",2010-09-30,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/09/rk20100930_1bvr241410.html;jsessionid=D3158D0C52B75003659D6C69D1A7128C.2_cid394",2,"Hohmann-Dennhardt","Gaier","Eichberger","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde","Paulus","Eichberger","Hohmann-Dennhardt Gaier Masing",3,1,"2","Masing Eichberger Kirchhof Schluckebier Bryde",2,FALSE,1
"1755","1BvR772/10",2010-10-05,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/10/rk20101005_1bvr077210.html;jsessionid=D3158D0C52B75003659D6C69D1A7128C.2_cid394",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3721","1BvR2509/10",2010-10-07,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/10/rk20101007_1bvr250910.html;jsessionid=D3158D0C52B75003659D6C69D1A7128C.2_cid394",2,"Hohmann-Dennhardt","Eichberger","Schluckebier","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde","Gaier Paulus","Eichberger Schluckebier","Hohmann-Dennhardt Masing Eichberger",2,0,"2 4","Masing Eichberger Kirchhof Schluckebier Bryde",1,FALSE,1
"2251","1BvR1425/10",2010-10-11,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/10/rk20101011_1bvr142510.html;jsessionid=D3158D0C52B75003659D6C69D1A7128C.2_cid394",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1353","1BvR2538/10",2010-10-26,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/10/rk20101026_1bvr253810.html;jsessionid=4EE2FF66AFD93B004C5821DC5ADF550B.2_cid361",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4814","1BvR2539/10",2010-10-26,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/10/rk20101026_1bvr253910.html;jsessionid=4EE2FF66AFD93B004C5821DC5ADF550B.2_cid361",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2944","1BvR261/10",2010-11-01,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/11/rk20101101_1bvr026110.html;jsessionid=4EE2FF66AFD93B004C5821DC5ADF550B.2_cid361",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3050","1BvR1595/10",2010-11-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/11/rk20101108_1bvr159510.html;jsessionid=228C28E4A59657A72BE14AD75450A316.2_cid393",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3103","1BvR722/10",2010-11-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/11/rk20101108_1bvr072210.html;jsessionid=228C28E4A59657A72BE14AD75450A316.2_cid393",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4111","1BvR2643/10",2010-11-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/11/rk20101108_1bvr264310.html;jsessionid=228C28E4A59657A72BE14AD75450A316.2_cid393",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5551","1BvR2590/10",2010-11-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/11/rk20101108_1bvr259010.html;jsessionid=228C28E4A59657A72BE14AD75450A316.2_cid393",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"776","1BvR787/10",2010-11-09,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/11/rk20101109_1bvr078710.html;jsessionid=228C28E4A59657A72BE14AD75450A316.2_cid393",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1352","1BvR2065/10",2010-11-10,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/11/rk20101110_1bvr206510.html;jsessionid=7A537DC5288CA2F3022010FB4005188E.2_cid361",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3846","1BvL3/07",2010-11-30,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/11/lk20101130_1bvl000307.html;jsessionid=2F6AF355F2566CA6A29CC43926CC2780.2_cid392",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3074","1BvR1747/10",2010-12-01,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/12/rk20101201_1bvr174710.html;jsessionid=2F6AF355F2566CA6A29CC43926CC2780.2_cid392",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5599","1BvR1572/10",2010-12-01,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/12/rk20101201_1bvr157210.html;jsessionid=2F6AF355F2566CA6A29CC43926CC2780.2_cid392",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"738","1BvR1163/09",2010-12-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/12/rk20101208_1bvr116309.html;jsessionid=F5B41C3509EEB8C57827659AA0010C51.2_cid370",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3716","1BvR1287/08",2010-12-08,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/12/rk20101208_1bvr128708.html;jsessionid=F5B41C3509EEB8C57827659AA0010C51.2_cid370",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"729","1BvR2011/10",2010-12-20,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/12/rk20101220_1bvr201110.html;jsessionid=DA9CF2A3EF9FF40DD187178033779A23.2_cid394",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"96","1BvR506/09",2010-12-21,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/12/rk20101221_1bvr050609.html;jsessionid=8DC23AD475F296A921E6825BB5BD8D2F.2_cid392",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"202","1BvR3461/08",2010-12-21,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/12/rk20101221_1bvr346108.html;jsessionid=DA9CF2A3EF9FF40DD187178033779A23.2_cid394",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"914","1BvR2742/08",2010-12-21,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2010/12/rk20101221_1bvr274208.html;jsessionid=8DC23AD475F296A921E6825BB5BD8D2F.2_cid392",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"862","1BvR2870/10",2011-01-05,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/01/rk20110105_1bvr287010.html;jsessionid=8DC23AD475F296A921E6825BB5BD8D2F.2_cid392",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5187","1BvR476/09",2011-01-19,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/01/rk20110119_1bvr047609.html;jsessionid=8DC23AD475F296A921E6825BB5BD8D2F.2_cid392",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"571","1BvR3222/09",2011-01-27,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/01/rk20110127_1bvr322209.html;jsessionid=A4155384423015FF543BA6EF3885DCD5.2_cid383",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5479","1BvR1268/09",2011-01-27,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/01/rk20110127_1bvr126809.html;jsessionid=A4155384423015FF543BA6EF3885DCD5.2_cid383",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4708","1BvR2383/10",2011-02-01,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/02/rk20110201_1bvr238310.html;jsessionid=A4155384423015FF543BA6EF3885DCD5.2_cid383",2,"Hohmann-Dennhardt","Gaier","Paulus","Hohmann-Dennhardt","Gaier","Paulus","Masing Eichberger Kirchhof Schluckebier Bryde",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2458","1BvR303/11",2011-02-04,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/02/rk20110204_1bvr030311.html;jsessionid=A4155384423015FF543BA6EF3885DCD5.2_cid383",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1241","1BvR279/11",2011-02-17,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/02/rk20110217_1bvr027911.html;jsessionid=91AD1AA0CA412E1A6D82E8B7CAF192BE.2_cid393",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1693","1BvR3050/10",2011-02-17,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/02/rk20110217_1bvr305010.html;jsessionid=91AD1AA0CA412E1A6D82E8B7CAF192BE.2_cid393",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2075","1BvR2480/08",2011-02-17,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/02/rk20110217_1bvr248008.html;jsessionid=91AD1AA0CA412E1A6D82E8B7CAF192BE.2_cid393",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"406","1BvR500/07",2011-02-23,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/02/rk20110223_1bvr050007.html;jsessionid=6072AFC7038BCEF9AB27948B90B3AA54.2_cid392",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1995","1BvR440/11",2011-02-28,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/02/rk20110228_1bvr044011.html;jsessionid=6072AFC7038BCEF9AB27948B90B3AA54.2_cid392",2,"Gaier","Eichberger","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier","Paulus","Eichberger","Gaier Britz Masing",3,1,"2","Masing Eichberger Kirchhof Baer Schluckebier",2,FALSE,1
"1188","1BvR752/10",2011-03-09,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/03/rk20110309_1bvr075210.html;jsessionid=50F91E4FF539A4ECC579B98A5E1F6B57.2_cid393",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2576","1BvR2398/10",2011-03-16,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/03/rk20110316_1bvr239810.html;jsessionid=BE1B3AC7EAC09A137510248C690328EA.2_cid393",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1217","1BvR3255/08",2011-03-17,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/03/rk20110317_1bvr325508.html;jsessionid=BE1B3AC7EAC09A137510248C690328EA.2_cid393",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2293","1BvR426/10",2011-03-30,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/03/rk20110330_1bvr042610.html;jsessionid=021B5F8B990E3E14001EADCAC9B73B5A.2_cid361",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"429","1BvR1811/08",2011-04-20,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/04/rk20110420_1bvr181108.html;jsessionid=B90036CC1DF4004E54AECFF2307C4278.2_cid383",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4250","1BvR1897/08",2011-04-20,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/04/rk20110420_1bvr189708.html;jsessionid=B90036CC1DF4004E54AECFF2307C4278.2_cid383",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5012","1BvR624/11",2011-04-20,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/04/rk20110420_1bvr062411.html;jsessionid=B90036CC1DF4004E54AECFF2307C4278.2_cid383",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1057","1BvR3151/10",2011-05-30,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/05/rk20110530_1bvr315110.html;jsessionid=46E53AE43E574E18A0AF3B1A3EB64859.2_cid383",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2623","1BvR3269/08",2011-05-30,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/05/rk20110530_1bvr326908.html;jsessionid=46E53AE43E574E18A0AF3B1A3EB64859.2_cid383",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3690","1BvR656/10",2011-05-30,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/05/rk20110530_1bvr065610.html;jsessionid=46E53AE43E574E18A0AF3B1A3EB64859.2_cid383",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1050","1BvR233/101BvR235/10",2011-06-01,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110601_1bvr023310.html;jsessionid=46E53AE43E574E18A0AF3B1A3EB64859.2_cid383",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5616","1BvR3171/10",2011-06-01,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110601_1bvr317110.html;jsessionid=46E53AE43E574E18A0AF3B1A3EB64859.2_cid383",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1340","1BvR1396/09",2011-06-06,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110606_1bvr139609.html;jsessionid=46E53AE43E574E18A0AF3B1A3EB64859.2_cid383",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1812","1BvR2712/09",2011-06-06,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110606_1bvr271209.html;jsessionid=483F65C899474C682AE3FFD08EF32BB7.2_cid394",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1175","1BvR2109/09",2011-06-07,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110607_1bvr210909.html;jsessionid=483F65C899474C682AE3FFD08EF32BB7.2_cid394",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2864","1BvR194/11",2011-06-07,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110607_1bvr019411.html;jsessionid=483F65C899474C682AE3FFD08EF32BB7.2_cid394",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3698","1BvR1401/11",2011-06-09,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110609_1bvr140111.html;jsessionid=483F65C899474C682AE3FFD08EF32BB7.2_cid394",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5666","1BvR2394/10",2011-06-16,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110616_1bvr239410.html;jsessionid=F59D0307D760635D47E7290396324DC4.2_cid361",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"46","1BvR303/11",2011-06-20,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110620_1bvr030311.html;jsessionid=F59D0307D760635D47E7290396324DC4.2_cid361",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"537","1BvR2930/10",2011-06-21,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110621_1bvr293010.html;jsessionid=E8D4DB8C395A4D3224A1A112CFE7B54B.2_cid392",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5100","1BvR1484/11",2011-06-22,1,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110622_1bvr148411.html;jsessionid=E8D4DB8C395A4D3224A1A112CFE7B54B.2_cid392",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5586","1BvR2553/10",2011-06-22,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110622_1bvr255310.html;jsessionid=E8D4DB8C395A4D3224A1A112CFE7B54B.2_cid392",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5471","1BvR367/11",2011-06-30,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/06/rk20110630_1bvr036711.html;jsessionid=E8D4DB8C395A4D3224A1A112CFE7B54B.2_cid392",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"967","1BvR1472/11",2011-07-13,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/07/rk20110713_1bvr147211.html;jsessionid=67E28FB87A0F2CAC05CFAC3579080701.2_cid370",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1041","1BvR932/10",2011-07-14,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/07/rk20110714_1bvr093210.html;jsessionid=67E28FB87A0F2CAC05CFAC3579080701.2_cid370",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2021","1BvR1468/11",2011-07-14,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/07/rk20110714_1bvr146811.html;jsessionid=67E28FB87A0F2CAC05CFAC3579080701.2_cid370",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3311","1BvR407/11",2011-07-14,1,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2011/07/rk20110714_1bvr040711.html;jsessionid=67E28FB87A0F2CAC05CFAC3579080701.2_cid370",2,"Gaier","Paulus","Britz","Gaier","Paulus","Britz","Masing Eichberger Kirchhof Baer Schluckebier",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
