"","az","date","senat","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"1488"," 1 BvL 18/90  ",1999-08-27,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4806","BVerfG, Beschlss der 1. Kammer des Ersten Senats vom 27. Agst 1999  1 BvL 7/96  Rn. (121),http://www.bverfg.de/e/lk19990827_1bvl000796.html",1999-08-27,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"924"," 1 BvR 1013/99  ",1999-09-06,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1286"," 1 BvR 654/99  ",1999-09-08,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2284"," 1 BvR 301/89  ",1999-09-08,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3154"," 1 BvR 2471/94  ",1999-09-08,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1241"," 1 BvR 1497/98  ",1999-09-14,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5057"," 1 BvR 47/99  ",1999-09-17,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5126"," 1 BvR 1771/91  ",1999-09-17,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"291"," 1 BvR 636/95  ",1999-09-20,1,1,"Voßkuhle","Mellinghoff","Lübbe-Wolff","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling","Papier Grimm Hömig","Voßkuhle Mellinghoff Lübbe-Wolff","Hohmann-Dennhardt Steiner Jaeger",2,0,NA,"Hohmann-Dennhardt Steiner Jaeger Kühling",2,FALSE,NA
"700"," 1 BvR 168/93  ",1999-09-20,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2060"," 1 BvR 2055/97  ",1999-09-20,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4922"," 1 BvR 2048/96  ",1999-09-20,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2083"," 1 BvR 1841/99  ",1999-10-28,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2463"," 1 BvR 1996/97  ",1999-10-29,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2309"," 1 BvR 2310/98  ",1999-11-04,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2582"," 1 BvR 1203/99  ",1999-11-11,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3220"," 1 BvR 2550/96  ",1999-11-11,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1379"," 1 BvR 1821/94  ",1999-11-16,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3771"," 1 BvR 348/98         1 BvR 755/98  ",1999-11-25,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3735"," 1 BvL 9/96  ",1999-11-30,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"717"," 1 BvR 1317/99  ",1999-12-01,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"989"," 1 BvR 395/94  ",1999-12-01,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2261"," 1 BvR 2710/95  ",1999-12-01,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3847"," 1 BvR 2132/93  ",1999-12-01,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4008"," 1 BvR 1462/96  ",1999-12-01,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4484"," 1 BvR 176/94  ",1999-12-01,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4916"," 1 BvR 1559/99  ",1999-12-01,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5396"," 1 BvR 2324/94  ",1999-12-01,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1077"," 1 BvR 165/90  ",1999-12-02,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2177"," 1 BvR 436/95  ",1999-12-02,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2338"," 1 BvR 1580/91  ",1999-12-02,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2750"," 1 BvR 1580/95         1 BvR 1581/95  ",1999-12-06,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5645"," 1 BvR 1213/95  ",1999-12-06,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5443"," 1 BvR 1281/95  ",1999-12-07,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"439"," 1 BvR 1287/99  ",1999-12-09,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1891"," 1 BvR 195/96  ",1999-12-09,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3299"," 1 BvR 966/99  ",1999-12-09,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"35"," 1 BvR 1603/99  ",1999-12-10,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1545"," 1 BvR 1677/99  ",1999-12-10,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"703"," 1 BvR 1082/95  ",1999-12-15,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1832"," 1 BvR 2161/93  ",1999-12-15,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2342"," 1 BvR 505/95  ",1999-12-15,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4528"," 1 BvR 694/90  ",1999-12-15,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4811"," 1 BvR 729/92  ",1999-12-15,1,1,"Papier","Grimm","Hömig","Papier","Grimm","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4402"," 1 BvR 1611/99  ",1999-12-17,1,1,"Papier","Hömig","Hoffmann-Riem","Papier","Hoffmann-Riem","Hömig","Hohmann-Dennhardt Haas Steiner Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2602"," 1 BvR 1918/99  ",2000-01-26,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4540"," 1 BvR 12/00  ",2000-01-26,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"528"," 1 BvR 1344/99  ",2000-02-07,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2900"," 1 BvR 262/99  ",2000-02-07,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4649"," 1 BvR 2345/95  ",2000-02-08,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5112"," 1 BvR 2351/95  ",2000-02-08,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"547"," 1 BvR 140/98  ",2000-02-09,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3861"," 1 BvR 889/99  ",2000-02-09,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4621"," 1 BvR 1500/95  ",2000-02-14,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5473"," 1 BvR 390/95  ",2000-02-14,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4780"," 1 BvR 484/99  ",2000-02-17,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3942"," 1 BvR 491/93         1 BvR 562/93         1 BvR 624/98  ",2000-02-18,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"451"," 1 BvR 1937/97  ",2000-02-21,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3301"," 1 BvR 1910/99  ",2000-02-22,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3528"," 1 BvR 2131/99  ",2000-02-22,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"455"," 1 BvR 1582/94  ",2000-02-23,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3488"," 1 BvR 456/95  ",2000-02-23,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2468"," 1 BvR 1781/97  ",2000-03-01,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"336"," 1 BvR 2224/98  ",2000-03-02,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5654"," 1 BvR 1127/96  ",2000-03-08,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3345"," 1 BvR 2216/96  ",2000-03-09,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4591"," 1 BvQ 5/00  ",2000-03-12,1,1,"Papier","Steiner","Hohmann-Dennhardt","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling","Hoffmann-Riem","Hohmann-Dennhardt","Papier Steiner Hohmann-Dennhardt",1,0,"1","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",1,FALSE,0
"2646"," 1 BvR 1370/93  ",2000-03-22,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5628"," 1 BvR 1500/93  ",2000-03-22,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5120"," 1 BvR 1460/99  ",2000-03-28,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"247"," 1 BvR 1454/97  ",2000-03-31,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1225"," 1 BvR 2223/96  ",2000-03-31,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4965"," 1 BvR 1353/99  ",2000-03-31,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1887"," 1 BvR 1505/99  ",2000-04-04,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2509"," 1 BvR 768/98  ",2000-04-04,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2306"," 1 BvR 1213/97  ",2000-04-05,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2670"," 1 BvR 2479/97         1 BvR 158/98  ",2000-04-05,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2206"," 1 BvL 18/99         1 BvL 19/99  ",2000-04-06,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"448"," 1 BvR 2080/98  ",2000-04-13,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3781"," 1 BvR 150/98         1 BvR 151/98  ",2000-04-13,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4106"," 1 BvR 589/95  ",2000-04-13,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4576"," 1 BvR 2109/98         1 BvR 2116/98  ",2000-04-13,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3803"," 1 BvL 18/98  ",2000-04-20,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4396"," 1 BvQ 10/00  ",2000-04-21,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3247"," 1 BvR 1293/95  ",2000-04-26,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1183"," 1 BvR 256/97  ",2000-04-27,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1650"," 1 BvQ 11/00  ",2000-04-30,1,1,"Papier","Kühling","Steiner","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling","Hoffmann-Riem","Kühling","Papier Steiner Hohmann-Dennhardt",1,0,"5","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",1,FALSE,1
"5611"," 1 BvQ 12/00  ",2000-04-30,1,1,"Papier","Kühling","Steiner","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4118"," 1 BvR 1864/95  ",2000-05-10,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"352"," 1 BvQ 14/00  ",2000-05-20,1,1,"Kühling","Hömig","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling","Papier Steiner","Kühling Hömig","Hoffmann-Riem Hohmann-Dennhardt Haas",2,0,"3 4","Hohmann-Dennhardt Haas Hömig Kühling",2,FALSE,1
"1761"," 1 BvR 781/98  ",2000-06-21,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2019"," 1 BvR 741/00  ",2000-06-28,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1801"," 1 BvR 395/00  ",2000-07-13,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"164"," 1 BvR 1245/00  ",2000-07-14,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"5484"," 1 BvR 1245/00  ",2000-07-14,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3699"," 1 BvR 1053/93  ",2000-07-19,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4871"," 1 BvR 6/97  ",2000-07-19,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1586"," 1 BvR 1245/00  ",2000-07-20,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2823"," 1 BvR 352/00  ",2000-07-20,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"4300"," 1 BvQ 17/00  ",2000-07-21,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3105"," 1 BvQ 22/00  ",2000-08-11,1,1,"Papier","Hömig","Hohmann-Dennhardt","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling","Steiner Hoffmann-Riem","Hömig Hohmann-Dennhardt","Papier Hohmann-Dennhardt Haas",1,0,"1 3","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",1,FALSE,1
"403"," 1 BvQ 23/00  ",2000-08-18,1,1,"Papier","Hömig","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"99"," 1 BvR 2121/94  ",2000-08-22,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"2807"," 1 BvR 77/96  ",2000-08-22,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"1674"," 1 BvR 68/95         1 BvR 147/97  ",2000-08-23,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
"3522"," 1 BvR 83/97  ",2000-08-24,1,1,"Papier","Steiner","Hoffmann-Riem","Papier","Steiner","Hoffmann-Riem","Hohmann-Dennhardt Haas Hömig Jaeger Kühling",NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA
